name	singer	title	sex	url	year	singer_sex
חוה	ג'רי בוק	שיר השדכנית_9	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2681&wrkid=28281	0	
חנה	ג'רי הרמן	הלו דולי_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=14635&wrkid=33600	0	male
דברה	גאולה גיל	בערבות הנגב_4	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1354&wrkid=5439	0	female
מרים	גאולה גיל	הלכנו_11	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1354&wrkid=9529	0	female
חנה	גאולה גיל	יא ירח_15	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1354&wrkid=5422	0	female
עלמה	גאיה	טיול לילי_14	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=216&wrkid=1498	0	
רחל	גאיה	מה יפים הלילות בכנען_21	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=216&wrkid=4297	0	
עלמה	גבי ברלין	בת שבע_10	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=217&wrkid=3241	0	male
יוכבד	גבי ברלין	לימון לימונרו_27	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=217&wrkid=17197	0	male
חנה	גבי ברלין	רינה_39	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=217&wrkid=12491	0	male
רחל	גברי בנאי	אם אלוהים היה רוצה_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1979&wrkid=32980	0	male
רבקה	גברי בנאי	אם אלוהים היה רוצה_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1979&wrkid=32980	0	male
מיכל	גברי בנאי	אם אלוהים היה רוצה_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1979&wrkid=32980	0	male
נעמי	גברי בנאי	אם אלוהים היה רוצה_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1979&wrkid=32980	0	male
אסתר	גברי בנאי	אם אלוהים היה רוצה_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1979&wrkid=32980	0	male
דלילה	גברי בנאי	אם אלוהים היה רוצה_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1979&wrkid=32980	0	male
יעל	גד מן	משמר הגבול_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1292&wrkid=3909	0	
שרה	גדי אלטמן	מפנטזת_26	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2127&wrkid=14967	0	male
יהודית	גדי חינקיס	להביא את המכה_7	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=6597&wrkid=17253	0	
מלכה	גולן אזולאי	אחי יהונתן_2	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10506&wrkid=37082	0	male
אלישבע	גולשי העמק	דודא לקניות_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=18306&wrkid=41503	0	
תרצה	גונבי האופניים	אחרי שתגדל_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4670&wrkid=14847	0	
דינה	גזוז	תשע בכיכר_23	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=223&wrkid=3676	(1979) 	
לאה	גיא זוארץ	שבע שנים_7	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3573&wrkid=11223	0	
רחל	גיא זוארץ	שבע שנים_7	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3573&wrkid=11223	0	
נעמי	גיא לוי	כשנעמי צוחקת_16	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=8854&wrkid=44531	0	male
רות	גיא מר	ריצה למרחקים ארוכים_55	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1631&wrkid=23756	0	
מרים	גיא מר	רעדה האדמה_56	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1631&wrkid=42170	0	
מלכה	גיא מרגלית	עשר שנים_9	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=18368&wrkid=45460	0	
מרים	גיא מרגלית	רעדה האדמה_10	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=18368&wrkid=43194	0	
מיכל	גידי גוב	אם היינו_9	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=225&wrkid=40109	0	male
מרים	גידי גוב	חשבון פשוט_53	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=225&wrkid=7922	(1978) 	male
אסתר	גידי גוב	עם כל החברה_102	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=225&wrkid=9887	0	male
דבורה	גיל אלדמע	נערה_11	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1404&wrkid=19526	0	male
חנה	גיל ססובר	שיר הטרטע_4	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1322&wrkid=4262	0	male
רחל	גיל עקיביוב	שבו הבנים_7	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=13227&wrkid=46924	0	
עלמה	גילה אדרי	הנשיקה הראשונה_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1857&wrkid=5687	0	female
עדה	גילה אמבר	קינה על מות אחינו_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4780&wrkid=18622	0	
מרים	גילה בשארי	רבי יהודה הלוי_2	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10453&wrkid=21839	0	
שרה	גילה חסיד	נינה_5	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=7290&wrkid=21024	0	female
עלמה	גילה חסיד	סנונית_7	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=7290&wrkid=22148	0	female
עדה	גימבו גיי	תזכרי_2	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=18753&wrkid=42553	0	
אלישבע	גיתית שובל	אליעזר והגזר_2	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=266&wrkid=10371	0	female
אביגיל	גיתית שובל	אליעזר והגזר_2	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=266&wrkid=10371	0	female
תמר	גיתית שובל	בכרם תימן_9	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=266&wrkid=654	0	female
מלכה	גיתית שובל	משחק פורים_18	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=266&wrkid=5672	0	female
אסתר	גיתית שובל	משחק פורים_18	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=266&wrkid=5672	0	female
קרן	גל שריג	באמצע יום_25	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=14147&wrkid=44135	0	
אסתר	גלי עטרי	מה שיהיה_79	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=268&wrkid=6328	0	female
תרצה	גליה צור	נוגע לא נוגע_10	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5060&wrkid=23777	0	
חוה	גלעד ויטל	אין סופי_3	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1314&wrkid=11505	0	
תרצה	גלעד ויטל	דקה בפרדס_5	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1314&wrkid=3809	0	
חוה	גלעד כהנא	סטריאו_81	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=269&wrkid=4637	0	male
מלכה	גלעד שגב	כל העולם_28	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1535&wrkid=26310	(2009) 	male
מיכל	גמדי הלילה	אבא שלי_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5047&wrkid=16074	0	
מרים	גרוב כנעני	גרוב כנעני_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9949&wrkid=27097	0	
עלמה	גרי אקשטיין	טיול לילי_24	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=270&wrkid=1498	0	male
נעמה	גרי אקשטיין	נעמה_40	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=270&wrkid=15101	0	male
חוה	דב פרנקל	שומריה_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2308&wrkid=7291	0	
מיכל	דביר בר	תגידי לי כן_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=6981&wrkid=22422	0	
רות	דובי זלצר	בואי בואי_31	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=275&wrkid=11719	0	male
מיכל	דובי זלצר	דוד המלך בא למסיבה_42	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=275&wrkid=3311	0	male
מרים	דובי זלצר	הלכנו_61	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=275&wrkid=9529	0	male
הגר	דובי זלצר	הסולטן הטורקי_67	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=275&wrkid=7016	0	male
מרים	דובי זלצר	הצלם_71	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=275&wrkid=3848	0	male
רבקה	דובי זלצר	הצלם_71	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=275&wrkid=3848	0	male
רחל	דובי זלצר	השר משה מונטיפיורי_73	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=275&wrkid=1273	0	male
חנה	דובי זלצר	יא ירח_84	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=275&wrkid=5422	0	male
אבישג	דובי זלצר	כמה שאני יפה_99	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=275&wrkid=31886	0	male
אסתר	דובי זלצר	מה קרה_114	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=275&wrkid=8391	0	male
עטרה	דובי זלצר	עוד הולכת אלייך_126	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=275&wrkid=18706	0	male
רחל	דובי זלצר	רחל _139	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=275&wrkid=3307	0	male
רחל	דובי זלצר	רחל_138	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=275&wrkid=39812	0	male
רות	דוד אבידן	הסתלקי רות_17	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=276&wrkid=8230	0	male
מרים	דוד בירנבאום	מרים_2	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4552&wrkid=14608	0	
רחל	דוד ברק	שובי בת ירושלים_2	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=18718&wrkid=42470	0	
ימימה	דוד גזאלה	קסם המזרח_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=14919&wrkid=34227	0	
שרה	דוד ד'אור	פרח ועוד פרח_52	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=277&wrkid=26465	(2010) 	male
אסתר	דוד ד'אור	קראת לי אסתר_58	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=277&wrkid=7976	0	male
מיכל	דוד ד'אור	שלוש משאלות לתום_68	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=277&wrkid=16726	0	male
אבישג	דוד הררי	אבישג השונמית מבוקרשט_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11195&wrkid=24774	0	male
איזבל	דוד הררי	איזבל_2	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11195&wrkid=24738	0	male
אסתר	דוד הררי	אסתר_3	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11195&wrkid=24740	0	male
דלילה	דוד הררי	גם במקרא_6	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11195&wrkid=24742	0	male
חוה	דוד הררי	חוה_8	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11195&wrkid=24750	0	male
מיכל	דוד הררי	מיכל בת שאול_9	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11195&wrkid=24772	0	male
עלמה	דוד הררי	מיכל בת שאול_9	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11195&wrkid=24772	0	male
רות	דוד הררי	רות_10	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11195&wrkid=24739	0	male
רחל	דוד הררי	רחל_11	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11195&wrkid=24706	0	male
יוכבד	דוד זהבי	יוכבד_29	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=278&wrkid=4842	0	male
חוה	דוד כובשי	מחרוזת עוד יום יבוא_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17854&wrkid=40552	0	
דבורה	דוד מערבי	גינה לי_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1417&wrkid=5764	0	
חנה	דוד פרישמן	חנה על חלון יושבת_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2547&wrkid=7996	0	male
חנה	דוד פרישמן	על החלון_2	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2547&wrkid=8468	0	male
שרה	דוד קלמס	פזמון_5	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=18366&wrkid=41621	0	
מרים	דוד קלמס	רעדה האדמה_6	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=18366&wrkid=43194	0	
נעמי	דוד קריבושי	אני חולם על נעמי_3	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=283&wrkid=405	0	male
רחל	דוד קריבושי	הבלדה על לבן בן בתואל_8	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=283&wrkid=9643	0	male
לאה	דוד קריבושי	הבלדה על לבן בן בתואל_8	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=283&wrkid=9643	0	male
שרה	דוד קריבושי	כיפאק היי_21	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=283&wrkid=7183	0	male
רות	דודו אבו	תעצום את העיניים , מגילת רות_5	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=14040&wrkid=35540	0	
מרים	דודו אהרון	משהו קורה פה_87	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4592&wrkid=37569	0	male
מלכה	דודו אלהרר	אל תלכי מכאן_3	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=286&wrkid=277	0	male
יעל	דודו אלהרר	בואי מלכה_7	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=286&wrkid=9722	0	male
מלכה	דודו אלהרר	בואי מלכה_7	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=286&wrkid=9722	0	male
מלכה	דודו אלהרר	משירי ארץ אהבתי_13	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=286&wrkid=9452	0	male
לאה	דודו ברק	אהבת איתמר בן אב_8	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=68	0	male
שרה	דודו ברק	אמא אמא אם_40	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=19678	0	male
רבקה	דודו ברק	אמא אמא אם_40	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=19678	0	male
לאה	דודו ברק	אמא אמא אם_40	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=19678	0	male
רחל	דודו ברק	אמא אמא אם_40	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=19678	0	male
רות	דודו ברק	ביכורים _76	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=19372	0	male
נעמי	דודו ברק	ביכורים _76	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=19372	0	male
אלישבע	דודו ברק	בית הבובות_81	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=18968	0	male
חוה	דודו ברק	גיזת הזהב_99	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=19707	0	male
חוה	דודו ברק	גלדיולה_101	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=19657	0	male
מלכה	דודו ברק	הדסה אסתר_115	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=18981	0	male
אסתר	דודו ברק	הדסה אסתר_115	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=18981	0	male
יעל	דודו ברק	הילולת חסידים_126	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=20113	0	male
מרים	דודו ברק	ובארץ ההיא_149	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=19760	0	male
תמר	דודו ברק	יהי רצון_197	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=12972	0	male
לאה	דודו ברק	ימי לאה_211	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=4357	0	male
ימימה	דודו ברק	ימימה וקציעה וקרן הפוך_212	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=20223	0	male
ימימה	דודו ברק	יש ללכת עם הזמן_219	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=8786	0	male
דבורה	דודו ברק	ליופי נולדו_252	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=21038	0	male
מרים	דודו ברק	למדי אותי לבכות_259	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=39723	0	male
מרים	דודו ברק	למדי אותי לבכות_260	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=39842	0	male
מרים	דודו ברק	מה עוד תבקש_268	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=16729	0	male
מרים	דודו ברק	מחול החרבות_276	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=19519	0	male
אסתר	דודו ברק	משלוח מנות_294	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=19314	0	male
זרש	דודו ברק	משלוח מנות_294	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=19314	0	male
דבורה	דודו ברק	נשף מסכות_304	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=19452	0	male
חוה	דודו ברק	סודם של אדם וחוה_309	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=20189	0	male
מלכה	דודו ברק	עיר זרה_330	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=19708	0	male
מרים	דודו ברק	רבי יהודה הלוי_368	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=21839	0	male
יעל	דודו ברק	רוכב ערבות_370	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=19735	0	male
רחל	דודו ברק	רחל של כנרת_375	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=4347	0	male
רחל	דודו ברק	שובי בת ירושלים_388	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=3728	0	male
חוה	דודו ברק	שירת רבים שירת יחיד_400	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=287&wrkid=20239	0	male
חגית	דודו זכאי	למה הגדולים לא לומדים מהקטנים_36	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1082&wrkid=10761	0	male
מיכל	דודו זכאי	למה הגדולים לא לומדים מהקטנים_36	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1082&wrkid=10761	0	male
נעמה	דודו זכאי	שבת המלכה_59	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1082&wrkid=5883	0	male
דינה	דודו זכאי	שיר געגועים_60	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1082&wrkid=13492	0	male
מרים	דודו זר	חמוריקו_3	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2751&wrkid=4979	0	male
לאה	דודו טסה	נסיכים וסוסים_57	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1321&wrkid=20248	(2004) 	male
רחל	דודו פישר	הללו הללויה_11	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=289&wrkid=34056	0	male
נעמי	דודו פישר	הללו הללויה_11	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=289&wrkid=34056	0	male
חוה	דודו פישר	מרגניות_21	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=289&wrkid=10130	0	male
שרה	דודו פישר	מרגניות_21	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=289&wrkid=10130	0	male
נעמה	דודו פישר	שבת המלכה_26	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=289&wrkid=5883	0	male
מיכל	דויד פרץ	עשן הזמן_15	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4408&wrkid=23959	0	male
מיכל	דויד פרץ	עשן הזמן_16	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4408&wrkid=43159	0	male
מלכה	דולב רם	כל מה_45	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15064&wrkid=44096	0	
נעמי	דומיננטה	ארץ השירים שלי_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=14500&wrkid=33335	0	
מלכה	דומיננטה	שיר שבת_3	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=14500&wrkid=33334	0	
לאה	דונה בן יהודה	אני לא ממתינה_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=6069&wrkid=17388	0	
בת	דונש בן לברט	דרור יקרא_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4070&wrkid=20895	0	male
שרה	דורון מזר	אני חוזר הביתה_4	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=294&wrkid=404	0	male
מרים	דורון פיקר	מחול החרבות_3	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4080&wrkid=19519	0	
חנה	דורון רפאלי	שיר הבלבלה_4	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=6075&wrkid=34243	0	male
חגית	דורון שפר	ידידות אפלטונית_38	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=7718&wrkid=40316	0	male
מלכה	דורון שפר	שירו של מוטי_63	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=7718&wrkid=25091	0	male
מלכה	דורון תבורי	אחרי חצות כבר מלכה'לה_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3821&wrkid=19747	0	male
אסתר	דורי בן זאב	לאה גנוב_18	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=296&wrkid=1846	0	male
לאה	דורי בן זאב	לאה גנוב_18	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=296&wrkid=1846	0	male
חנה	דורי בן זאב	עשרים ריחות לאורך השדרה_25	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=296&wrkid=6085	0	male
לאה	דורית ראובני	אייל_7	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=299&wrkid=23488	0	female
ימימה	דורית ראובני	בובה ימימה_23	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=299&wrkid=596	0	female
עלמה	דורית ראובני	דורמה דורמה_34	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=299&wrkid=9574	0	female
רות	דורית ראובני	האיש מן הבקעה_36	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=299&wrkid=14546	0	female
מלכה	דורית ראובני	משירי ארץ אהבתי_65	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=299&wrkid=2253	0	female
מרים	דורית ראובני	סוף הנפילה_70	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=299&wrkid=7739	0	female
שרה	דותן מלאך	שירת שרה_23	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=12615&wrkid=31272	0	
הגר	דותן מלאך	שירת שרה_23	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=12615&wrkid=31272	0	
חגית	דיג דיג דוג	אני הכי יפה_9	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1357&wrkid=4075	0	
שרה	דיג דיג דוג	מעשיה_54	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1357&wrkid=23248	0	
שרה	דיג דיג דוג	ניסע אל המושב_59	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1357&wrkid=4086	0	
מרים	דידי הררי	חוף הים_5	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1765&wrkid=24047	0	male
דינה	דידי הררי	נערת ליווי_14	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1765&wrkid=24060	0	male
רות	דידי מנוסי	בואי בואי_6	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=300&wrkid=11719	0	male
נעמי	דידי מנוסי	הטובות לטייסים_16	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=300&wrkid=31814	0	male
רות	דידי מנוסי	זה לא הולך ברגל_23	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=300&wrkid=20852	0	male
תמר	דיויד ברוזה	יכול להיות שזה נגמר_56	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=301&wrkid=1561	0	
דינה	דיטר בוהלן	שיר המנגל_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1473&wrkid=4497	0	male
לאה	דין דין אביב	אני לא ממתינה_5	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2724&wrkid=17388	(2006) 	female
צביה	דין דין אביב	רגע לפני עלות האור_31	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2724&wrkid=37607	0	female
מלכה	דינה שמחי	דמעות זולגות_2	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=8133&wrkid=22228	0	
אסנת	דליה כהן	אהבתי אותך_1	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3188&wrkid=13240	0	
רחל	דליה כהן	היי הופה_5	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3188&wrkid=28591	0	
רות	דליה עמיהוד	יא משלטי_8	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3088&wrkid=1513	0	
רות	דליה פרידלנד	ציור אדום_17	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2813&wrkid=9088	0	female
מיכל	דליה פרידלנד	שותפים_18	BF	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2813&wrkid=9085	0	female
