name	singer	title	sex	url	year	singer_sex
נעמן	אבי אמינוב	לחלום_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=13725&wrkid=33267	0	
אסף	אבי אמינוב	לחלום_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=13725&wrkid=33267	0	
דוד	אבי אשכנזי	ארבעה ראפרים_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2475&wrkid=26853	0	male
ישי	אבי אשכנזי	ארבעה ראפרים_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2475&wrkid=26853	0	male
עזר	אבי אשכנזי	שומו שמיים_3	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2475&wrkid=7737	0	male
גלעד	אבי ביטון	גלעד_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10988&wrkid=24154	0	male
יותם	אבי ביטר	אלוהים אלוהים_6	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1145&wrkid=15832	0	male
זאב	אבי ביטר	דרויש_17	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1145&wrkid=14378	0	male
אחי	אבי ביטר	הבגידה_21	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1145&wrkid=9368	0	male
נתן	אבי ביטר	השיכור_25	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1145&wrkid=5053	0	male
אחי	אבי ביטר	חבר ואח_27	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1145&wrkid=9453	0	male
אחי	אבי ביטר	שאכטה_50	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1145&wrkid=3998	0	male
עלי	אבי בללי	סוף המשחק_18	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1336&wrkid=12864	0	male
יאיר	אבי בן אבו	תני לי_7	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=12978&wrkid=34165	0	male
משה	אבי בן ישראל	אני העבד_2	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3750&wrkid=11861	0	
יעקב	אבי בן ישראל	אשא תודה_4	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3750&wrkid=14118	0	
דוד	אבי בן ישראל	כינור דוד_6	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3750&wrkid=4601	0	
