name	singer	title	sex	url	year	singer_sex
ליבי	דני שושן	הכחול שבעינייך_36	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=22517	0	
ליבי	דני שושן	הכחול שבעינייך_36	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=22517	0	
גלי	דני שושן	והלב_39	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=6946	0	
ליבי	דני שושן	חבר ואח_41	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=9453	0	
דבש	דני שושן	חוף זהב_43	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=13103	0	
אביב	דני שושן	חתום בנשיקה_46	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=5298	0	
דבש	דני שושן	טוב לי על הלב_47	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=21592	0	
שנהב	דני שושן	טוב לי על הלב_47	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=21592	0	
נחמה	דני שושן	טיפת מזל_48	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=1505	0	
נחמה	דני שושן	כל אדם מחפש אהבה_57	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=5241	0	
יפה	דני שושן	כמה את יפה_58	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=9454	0	
ברכה	דני שושן	לאהוב_62	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=1847	0	
אושר	דני שושן	ליל כלולות_69	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=11786	0	
מאיה	דני שושן	מאיה_73	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=8160	0	
אן	דני שושן	מלא עוד כוס חבר_80	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=8161	0	
לילי	דני שושן	מלא עוד כוס חבר_80	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=8161	0	
שירי	דני שושן	מלכת המזרח_81	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=17757	0	
ליבי	דני שושן	מר לי_83	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=13525	0	
ליבי	דני שושן	מרטין מאמי_84	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=6681	0	
אמי	דני שושן	מרטין מאמי_84	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=6681	0	
מעיין	דני שושן	משאלה_85	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=9792	0	
אושר	דני שושן	משאלה_85	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=9792	0	
אושר	דני שושן	מתוך חלומותי_87	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=6909	0	
תום	דני שושן	נחש העיר_88	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=2298	0	
בר	דני שושן	נערי שובה אלי_90	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=25432	0	
שחר	דני שושן	נערי שובה אלי_90	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=25432	0	
עטרת	דני שושן	נערי שובה אלי_90	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=25432	0	
תפארת	דני שושן	נערי שובה אלי_90	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=25432	0	
שחר	דני שושן	נערי שובה אלי_91	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=2324	0	
עטרת	דני שושן	נערי שובה אלי_91	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=2324	0	
תפארת	דני שושן	נערי שובה אלי_91	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=2324	0	
אלי	דני שושן	נפגעתי_93	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=17913	0	
ליבי	דני שושן	נפגעתי_93	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=17913	0	
ליבי	דני שושן	נשיקות אסורות_94	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=32925	0	
אושר	דני שושן	נשקיני_96	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=18685	0	
בר	דני שושן	עוד מחכה_99	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=11766	0	
אלי	דני שושן	שבוי באהבה_109	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=16149	0	
ים	דני שושן	שבוי בין יידיך_110	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=38758	0	
גל	דני שושן	שבוי בין יידיך_110	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=38758	0	
יפה	דני שושן	שבוי בין יידיך_110	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=38758	0	
לב	דני שושן	שבוי בין יידיך_110	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=38758	0	
ליבי	דני שושן	שבע שנים_112	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=4674	0	
שלי	דני שושן	שלי שלי_113	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=11791	0	
אמונה	דני שושן	שקרן_115	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=318&wrkid=33434	0	
בר	דני שניידרמן	אפרים_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11042&wrkid=41759	0	
אריה	דני שניידרמן	כן בשבילי_4	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11042&wrkid=24268	0	
מאירה	דניאל אסייג	מתחיל הקיץ_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=13066&wrkid=45845	0	male
אן	דניאל אפרת	צליל קולה_5	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=12265&wrkid=29058	0	male
צליל	דניאל אפרת	צליל קולה_5	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=12265&wrkid=29058	0	male
אליה	דניאל אפרת	צליל קולה_5	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=12265&wrkid=29058	0	male
צליל	דניאל אפרת	צליל קולה_5	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=12265&wrkid=29058	0	male
יפה	דניאל בן חיים	חגיגה לעיניים_8	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9006&wrkid=23774	0	male
אושר	דניאל בן חיים	חגיגה לעיניים_8	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9006&wrkid=23774	0	male
ענבר	דניאל בן חיים	כמו שאת_12	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9006&wrkid=10810	0	male
שושנה	דניאל בן חיים	כמו שאת_12	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9006&wrkid=10810	0	male
אן	דניאל בן חיים	לא נגמל ממך_13	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9006&wrkid=26601	0	male
איילה	דניאל בן חיים	לא נגמל ממך_13	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9006&wrkid=26601	0	male
שלי	דניאל בן חיים	לבוא אלייך_14	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9006&wrkid=27129	0	male
אן	דניאל בן חיים	מה קרה_17	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9006&wrkid=37432	0	male
שירי	דניאל בן חיים	מתוקה שלי_22	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9006&wrkid=5389	0	male
ליבי	דניאל בן חיים	מתוקה שלי_22	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9006&wrkid=5389	0	male
יפה	דניאל בן חיים	מתפרפר_23	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9006&wrkid=22547	0	male
אן	דניאל בן חיים	סלחי לי_26	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9006&wrkid=36670	0	male
ליבי	דניאל בן חיים	שאלתי_29	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9006&wrkid=27130	0	male
קשת	דניאל בן חיים	תני לו ללכת_31	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9006&wrkid=4704	0	male
ליבי	דניאל בן חיים	תסתכלי עלינו_32	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9006&wrkid=21225	0	male
ליבי	דניאל בן יוסף	אליך קורא בתפילה_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4223&wrkid=35125	0	
ליבי	דניאל בן יוסף	אליך קורא בתפילה_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4223&wrkid=35125	0	
אמונה	דניאל בן יוסף	אליך קורא בתפילה_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4223&wrkid=35125	0	
אן	דניאל בן יוסף	כשאת איתי_5	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4223&wrkid=32095	0	
יפה	דניאל בן יוסף	לאהוב אותך_6	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4223&wrkid=28121	0	
אן	דניאל בניה	אוי עזרא מותק אל תשאל_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17331&wrkid=42531	0	
מזל	דניאל בניה	אוי עזרא מותק אל תשאל_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17331&wrkid=42531	0	
בר	דניאל בניה	אני וג'ק על הבר_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17331&wrkid=39564	0	
אלי	דניאל ברדוגו	איך אהבנו פעם_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=19755&wrkid=45488	0	
אלי	דניאל ברדוגו	איך אהבנו פעם_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=19755&wrkid=45488	0	
אלי	דניאל ברקת	יסמין_3	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=7723&wrkid=41757	0	
יפה	דניאל ברקת	סתיו_7	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=7723&wrkid=35307	0	
שמחה	דניאל ברקת	תהיה שמח_8	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=7723&wrkid=23904	0	
בר	דניאל ג'ררד	אחת כמו כולן_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9112&wrkid=19406	0	
לב	דניאל גיא	אהבה טובה_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=13057&wrkid=29309	0	
ליבי	דניאל דקל	בליבי נוגעת_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11280&wrkid=29894	0	
ליבי	דניאל דקל	בליבי נוגעת_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11280&wrkid=33008	0	
ליבי	דניאל דקל	בליבי נוגעת_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11280&wrkid=33008	0	
ליבי	דניאל דקל	בליבי נוגעת_3	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11280&wrkid=35157	0	
אמי	דניאל ואקנין	כוכבת_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=19036&wrkid=42946	0	
אלי	דניאל זילברשטיין	אלייך_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=6006&wrkid=16891	0	male
אן	דניאל זילברשטיין	באה או נשארת_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=6006&wrkid=18155	0	male
ליבי	דניאל זילברשטיין	כשאת כאן_8	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=6006&wrkid=18169	0	male
אן	דניאל זילברשטיין	סדר יום_11	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=6006&wrkid=8117	0	male
אן	דניאל זמיר	שיר געגוע לכאן_5	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=6936&wrkid=39524	0	male
שיר	דניאל זמיר	שיר געגוע לכאן_5	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=6936&wrkid=39524	0	male
אמונה	דניאל חן	קנה לך חבר_11	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15021&wrkid=39562	0	
אלי	דניאל חן	שברים_13	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15021&wrkid=39398	0	
שלווה	דניאל טיטלבאום	תן לי מנוחה_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=12182&wrkid=27190	0	
טום	דניאל יפה	כולם לקום_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=19184&wrkid=43606	0	male
יפה	דניאל יפה	כולם לקום_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=19184&wrkid=43606	0	male
שמחה	דניאל כהן	אמא_4	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15146&wrkid=16839	0	male
אושר	דניאל כהן	צלצולי פעמונים_8	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15146&wrkid=11420	0	male
אן	דניאל כהן	שַׁגַּעַתְּטַרֶפֶת [גרסת מועדונים]_9	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15146&wrkid=33691	0	male
אבי	דניאל לפין	אני הסבא של עצמי_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10503&wrkid=28767	0	male
אמי	דניאל לפין	אני הסבא של עצמי_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10503&wrkid=28767	0	male
אן	דניאל מזוז	באבא בהודו_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=18831&wrkid=46728	0	
אן	דניאל מזוז	נגמר_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=18831&wrkid=44858	0	
בר	דניאל ממיה	זיכרון עמוק_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17392&wrkid=43324	0	
יפה	דניאל נהרי	הלילה שלנו_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=14344&wrkid=32950	0	
שלי	דניאל סלומון	אהוב ליבי_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=319&wrkid=27951	0	male
ליבי	דניאל סלומון	אהוב ליבי_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=319&wrkid=27951	0	male
תום	דניאל סלומון	אהוב ליבי_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=319&wrkid=27951	0	male
דרור	דניאל סלומון	הו את_15	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=319&wrkid=4726	0	male
בר	דניאל סלומון	הו את_15	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=319&wrkid=4726	0	male
שיר	דניאל סלומון	הו את_15	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=319&wrkid=4726	0	male
אן	דניאל סלומון	הייתכן_17	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=319&wrkid=18830	(2007) 	male
אן	דניאל סלומון	חללית האם_22	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=319&wrkid=19919	(2007) 	male
אן	דניאל סלומון	לב זהב_27	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=319&wrkid=3949	(2002) 	male
אלי	דניאל סלומון	לב זהב_27	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=319&wrkid=3949	(2002) 	male
ורד	דניאל סמבורסקי	במזרח זורח ורד_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=320&wrkid=4457	0	male
אורה	דניאל סמבורסקי	בשורה טובה הבאתי_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=320&wrkid=5627	0	male
גיא	דניאל סמבורסקי	זמר הפלוגות_6	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=320&wrkid=3924	0	male
חדוה	דניאל סמבורסקי	כפרי_11	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=320&wrkid=4464	0	male
שיר	דניאל סמבורסקי	כפרי_11	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=320&wrkid=4464	0	male
רוני	דניאל סמבורסקי	מרחבייך_14	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=320&wrkid=19566	0	male
רון	דניאל סמבורסקי	מרחבייך_14	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=320&wrkid=19566	0	male
רוני	דניאל סמבורסקי	מרחבייך_14	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=320&wrkid=19566	0	male
ורד	דניאל סמבורסקי	נדנדה_15	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=320&wrkid=5719	0	male
גיא	דניאל סמבורסקי	שאי לך מולדת_21	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=320&wrkid=17459	0	male
שמחה	דניאל סמבורסקי	שיר בוקר_22	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=320&wrkid=4073	0	male
טל	דניאל סמבורסקי	שיר העמק_27	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=320&wrkid=2980	0	male
תפארת	דניאל סמבורסקי	שיר העמק_27	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=320&wrkid=2980	0	male
רוני	דניאל סנדרסון	רוני_3	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=18885&wrkid=42874	0	
רוני	דניאל סנדרסון	רוני_3	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=18885&wrkid=42874	0	
רז	דניאל עבר הדני	מדור פיות_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=20541&wrkid=46678	0	
דיה	דניאל קורן	עיניים כחולות_3	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3981&wrkid=29915	0	
ליבי	דניאל קורן	רומנטיקה_4	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3981&wrkid=32144	0	
שלי	דניאל קורן	רומנטיקה_4	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3981&wrkid=32144	0	
נלי	דניאל קיצלס	ג'אפאן_3	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5271&wrkid=16346	0	
אן	דניאל קראמה	שמש חמה_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=20205&wrkid=45908	0	
אמי	דניאל קראמה	שמש חמה_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=20205&wrkid=45908	0	
ליבי	דניאל קראמה	שמש חמה_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=20205&wrkid=45908	0	
ליבי	דניאל רביצקי	אחד וחצי שברונות לב_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15512&wrkid=43589	0	
מעיין	דניאל רביצקי	בחלומות_3	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15512&wrkid=36145	0	
אן	דניאל רובשטיין	ימים כלילות_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=18793&wrkid=42661	0	
דבש	דניאל שושן	דובשנית_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15477&wrkid=44227	0	male
דבש	דניאל שושן	חוף זהב_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15477&wrkid=35429	0	male
יפה	דניאל שושן	מחרוזת בת המלך_3	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15477&wrkid=41296	0	male
אן	דניאל שטרית	ימים כלילות_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=18792&wrkid=42661	0	
ליבי	דניאל שררה	האחת בעולמי_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=16383&wrkid=39320	0	
גלי	דניאל שררה	שקיעות_4	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=16383&wrkid=37499	0	
ורד	דניאל תבורי	גשם_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10759&wrkid=27198	0	
שחר	דניאל תבורי	גשם_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10759&wrkid=27198	0	
גלי	דניאל תבורי	לעוף איתך_4	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10759&wrkid=8871	0	
גליה	דניאל תבורי	שלל שרב_7	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10759&wrkid=3083	0	
שיר	דניאלה כרמי	ניו יורק סיטי_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2177&wrkid=6918	0	female
שושנה	דניאלה לוגסי	עדיין כאן_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=16271&wrkid=42483	0	female
אן	דניאלה ספקטור	אם תבוא_6	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5806&wrkid=27158	0	female
אן	דניאלה ספקטור	כל הזמן אנחנו שוכחים_15	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5806&wrkid=37881	0	female
אושר	דניאלה פיק	אולה_5	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3540&wrkid=28947	0	female
דגניה	דניאלה פיק	היו לילות_7	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3540&wrkid=42482	0	female
תכלת	דניאלה פיק	היו לילות_7	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3540&wrkid=42482	0	female
אנה	דניאלה פיק	היו לילות_7	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3540&wrkid=42482	0	female
טלי	דניאלה	מפתחות_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=522&wrkid=28821	0	
דני	דנידין	אבל אני_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3554&wrkid=10221	0	male
רינה	דנידין	אבל אני_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3554&wrkid=10221	0	male
ידידה	דנידין	הסוד שלי ממך_4	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3554&wrkid=16536	0	male
רוני	דנידין	שיר אהבה למוזה_11	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3554&wrkid=17931	0	male
שיר	דניס לירי	אני מניאק_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=7922&wrkid=11751	0	male
ליבי	דניץ אוזקן	את יודעת_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2493&wrkid=8859	0	
ברכה	דנית זמרת החתונות	קוקוריקו חתונה_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15646&wrkid=35845	0	
איטה	דנית צור אלמוג	זמן של חסד_3	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5020&wrkid=15365	0	
אושר	דנית צור אלמוג	לגלגל חלום_5	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5020&wrkid=19653	0	
שיר	דנסקי	בוקר_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15931&wrkid=39276	0	
צליל	דנסקי	בוקר_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15931&wrkid=39276	0	
שיר	דנסקי	בוקר_3	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15931&wrkid=39301	0	
צליל	דנסקי	בוקר_3	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15931&wrkid=39301	0	
אורה	דפנה אילת	אורה_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=321&wrkid=3871	0	male
שי	דפנה אילת	אורה_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=321&wrkid=3871	0	male
חסידה	דפנה אילת	אורה_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=321&wrkid=3871	0	male
סול	דפנה אילת	הצ'לנית_9	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=321&wrkid=18624	0	male
אהובה	דפנה אילת	הצ'לנית_9	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=321&wrkid=18624	0	male
סול	דפנה אילת	הצ'לנית_9	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=321&wrkid=18624	0	male
דבש	דפנה אילת	יפה כמוה לא היתה_12	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=321&wrkid=19377	0	male
אן	דפנה אילת	מנקב הכרטיסים_14	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=321&wrkid=20454	0	male
בר	דפנה אילת	פרח בר_15	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=321&wrkid=3785	0	male
בר	דפנה אילת	פרח בר_15	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=321&wrkid=3785	0	male
שיר	דפנה אילת	שיר ללא ויטמינים_19	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=321&wrkid=20455	0	male
שקד	דפנה ארמוני	אני שמורת טבע_4	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=322&wrkid=7468	0	female
אליה	דפנה ארמוני	היא תיקח אותך_12	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=322&wrkid=1065	0	female
אור	דפנה ארמוני	עד ספטמבר_28	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=322&wrkid=38132	0	female
שיר	דפנה ארמוני	שלום לכם_31	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=322&wrkid=15373	0	female
מנוחה	דפנה בן צבי	בוא אבא_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=19591&wrkid=44532	0	
ריבה	דפנה בן צבי	כשנעמי צוחקת_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=19591&wrkid=44531	0	
אן	דפנה דקל	אדון חרדון המפוזר_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=323&wrkid=9075	0	female
ברכה	דפנה דקל	אלת המוזות_5	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=323&wrkid=47012	0	female
אבי	דפנה דקל	אנאהיא_6	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=323&wrkid=21670	0	female
אלי	דפנה דקל	בא אלי מלאך_9	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=323&wrkid=11851	0	female
ריבה	דפנה דקל	בא אלי מלאך_9	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=323&wrkid=11851	0	female
